0.5074,0.4926
0.4894,0.5106
0.4948,0.5052
0.5104,0.4896
0.4992,0.5008
0.5086,0.4914
0.4996,0.5004
0.5002,0.4998
0.5086,0.4914
0.5074,0.4926
0.5048,0.4952
0.5128,0.4872
0.4968,0.5032
0.5086,0.4914
0.4984,0.5016
0.506,0.494
0.4884,0.5116
0.5114,0.4886
0.5008,0.4992
0.5074,0.4926
0.498,0.502
0.5004,0.4996
0.5042,0.4958
0.492,0.508
0.5058,0.4942
0.509,0.491
0.5042,0.4958
0.5114,0.4886
0.5038,0.4962
0.5036,0.4964
0.51,0.49
0.497,0.503
0.5098,0.4902
0.4988,0.5012
0.4992,0.5008
0.502,0.498
0.5142,0.4858
0.4988,0.5012
0.5068,0.4932
0.5026,0.4974
0.5054,0.4946
0.5184,0.4816
0.4924,0.5076
0.5004,0.4996
0.5024,0.4976
0.495,0.505
0.491,0.509
0.4872,0.5128
0.493,0.507
0.4998,0.5002
0.5054,0.4946
0.5022,0.4978
0.5058,0.4942
0.5052,0.4948
0.4978,0.5022
0.4974,0.5026
0.487,0.513
0.5028,0.4972
0.5066,0.4934
0.506,0.494
0.5004,0.4996
0.4938,0.5062
0.496,0.504
0.507,0.493
0.5076,0.4924
0.5084,0.4916
0.506,0.494
0.5022,0.4978
0.4982,0.5018
0.5008,0.4992
0.4962,0.5038
0.4948,0.5052
0.5012,0.4988
0.5014,0.4986
0.4946,0.5054
0.494,0.506
0.491,0.509
0.507,0.493
0.4936,0.5064
0.491,0.509
0.4858,0.5142
0.5082,0.4918
0.5058,0.4942
0.493,0.507
0.498,0.502
0.5114,0.4886
0.4986,0.5014
0.4946,0.5054
0.502,0.498
0.507,0.493
0.4942,0.5058
0.5058,0.4942
0.4936,0.5064
0.4982,0.5018
0.4974,0.5026
0.4954,0.5046
0.5064,0.4936
0.4934,0.5066
0.5016,0.4984
0.49,0.51
0.5,0.5
0.498,0.502
0.4964,0.5036
0.502,0.498
0.496,0.504
0.5002,0.4998
0.498,0.502
0.5048,0.4952
0.5076,0.4924
0.4914,0.5086
0.4984,0.5016
0.4984,0.5016
0.4902,0.5098
0.4964,0.5036
0.5044,0.4956
0.5072,0.4928
0.485,0.515
0.4952,0.5048
0.505,0.495
0.5131026205241048,0.4868973794758952
